SPECMAN_ASCII(ACD)
Version = 1.01
ExportNote = 
DocType = 1D NMR
DataFormat = X_Y
SubType = SPECTRUM
OriginalCount = 16384
Date = 06 Sep 2024 16:57:52
Frequency = 75.499916
Acquisition Time = 0.897843
Solvent = CHLOROFORM-d
Nucleus = 13C
Alpha = 0
Beta = 0
Offset = 8304.462891
SweepWidth = 18247.062500
Temperature = 27.000000
ExpCount = 400
Comment = Dave Mo(CO)6
StampDate = 06 Sep 2024 16:57:52
PulseSequence = zgpg30
FileName = --
Origin = spect
Owner = undergrad
SWCyclical = 18248.175781
Digital = 1
FIDShiftPoints = 53
PointsCount = 16384
FirstX = 230.8346
LastX = -10.8486

229.1824	581573.1250
229.1676	613261.4375
229.1529	368019.5625
229.1381	975482.0625
229.1234	789620.3750
229.1086	420799.3125
229.0939	501475.4688
229.0791	391623.1250
229.0644	-220733.0469
229.0496	-451333.5625
229.0349	-517622.1563
229.0201	-132020.1719
229.0054	578155.8750
228.9906	609809.6250
228.9759	959420.5000
228.9611	541473.5625
228.9464	154801.9688
228.9316	-422675.9375
228.9169	750524.3125
228.9021	444001.0000
228.8873	606458.4375
228.8726	459735.1563
228.8578	-588298.0625
228.8431	-147651.8438
228.8283	-602973.5000
228.8136	535400.1250
228.7988	796647.3125
228.7841	365742.6875
228.7693	725236.5000
228.7546	600315.3750
228.7398	775515.6250
228.7251	1829460.3750
228.7103	960284.3125
228.6956	246142.2188
228.6808	307806.4375
228.6660	408148.8438
228.6513	665213.5625
228.6366	1406686.6250
228.6218	1271341.2500
228.6070	813844.5625
228.5923	394355.7188
228.5776	832607.6875
228.5628	1315577.5000
228.5480	900523.0625
228.5333	141972.1406
228.5185	-369934.5938
228.5038	497860.8750
228.4890	1456468.7500
228.4743	477944.9375
228.4595	318325.3750
228.4448	526710.3125
228.4300	396187.2188
228.4153	497541.6563
228.4005	270545.2188
228.3858	1047816.5000
228.3710	1242893.2500
228.3563	890426.8750
228.3415	1246955.6250
228.3268	179439.5625
228.3120	342431.0000
228.2973	806571.4375
228.2825	617197.1250
228.2678	700777.1875
228.2530	346762.6563
228.2383	342031.5625
228.2235	95688.3359
228.2088	495155.3438
228.1940	1430721.3750
228.1792	715004.1875
228.1645	873415.3125
228.1497	1016733.0000
228.1350	519424.1250
228.1202	1183876.2500
228.1055	464387.0000
228.0907	-140600.8906
228.0760	163213.9375
228.0612	335835.0625
228.0465	832527.0000
228.0317	692932.6875
228.0170	753569.3125
228.0022	693493.8125
227.9875	395693.4375
227.9727	-651043.3125
227.9580	399522.0625
227.9432	695936.8125
227.9285	982272.4375
227.9137	1140659.5000
227.8990	1006050.6875
227.8842	865732.8750
227.8695	449393.6875
227.8547	1072038.6250
227.8400	-253466.8125
227.8252	401432.8125
227.8105	545958.0000
227.7957	590353.0625
227.7809	341352.9063
227.7662	1062301.1250
227.7514	654046.6250
227.7367	243810.5938
227.7219	308215.6250
227.7072	-66192.8359
227.6924	1376529.7500
227.6777	1447114.2500
227.6629	1018277.0000
227.6482	1136659.3750
227.6334	949346.1875
227.6187	-61218.2305
227.6039	-81700.7344
227.5892	1297747.5000
227.5744	648084.0000
227.5596	229352.8438
227.5449	401261.8125
227.5302	44177.3242
227.5154	739448.5000
227.5006	732508.0000
227.4859	1821391.3750
227.4711	977555.8125
227.4564	1511148.8750
227.4416	798153.0000
227.4269	157976.7969
227.4121	-134095.4688
227.3974	230057.7656
227.3826	-173389.4063
227.3679	-950341.0000
227.3531	-607849.7500
227.3384	-381453.0938
227.3236	-29970.7148
227.3089	-177914.7344
227.2941	-144646.9531
227.2794	-464021.0313
227.2646	-115707.5078
227.2499	-694192.0000
227.2351	241913.2500
227.2204	464616.0625
227.2056	281073.4375
227.1909	150704.5938
227.1761	1108490.2500
227.1613	1244813.2500
227.1466	1299152.7500
227.1319	858404.5000
227.1171	-54993.0586
227.1023	-421816.5938
227.0876	-25489.6113
227.0728	639976.8125
227.0581	-13493.8203
227.0433	1184777.0000
227.0286	1309112.7500
227.0138	1320657.5000
226.9991	712861.5000
226.9843	-104843.7813
226.9696	-5933.1440
226.9548	279248.0313
226.9401	926515.8125
226.9253	340433.5625
226.9106	369929.5000
226.8958	327760.7188
226.8811	380101.9688
226.8663	97923.8750
226.8516	-477774.5313
226.8368	-34374.0781
226.8221	-229949.2813
226.8073	1108198.8750
226.7926	337292.8438
226.7778	745902.3750
226.7630	-278520.6563
226.7483	109575.8594
226.7335	850057.3125
226.7188	357188.2813
226.7040	-114720.7344
226.6893	16890.1484
226.6745	-399810.5000
226.6598	-243576.0469
226.6450	764544.8750
226.6303	709700.8750
226.6155	1259911.8750
226.6008	268153.8750
226.5860	758536.0000
226.5713	194519.3594
226.5565	813031.0625
226.5418	1270572.8750
226.5270	725256.5000
226.5123	1213468.1250
226.4975	489975.9375
226.4828	1549703.7500
226.4680	1196161.5000
226.4532	340152.8750
226.4385	883069.3750
226.4238	689514.7500
226.4090	621370.4375
226.3942	806663.8750
226.3795	1076590.6250
226.3647	282884.8125
226.3500	364246.0625
226.3352	-12045.2939
226.3205	-9110.2227
226.3057	314289.1563
226.2910	-169828.3750
226.2762	222780.3906
226.2615	234536.4063
226.2467	579964.6875
226.2320	719429.5625
226.2172	708790.0000
226.2025	1671195.0000
226.1877	1524392.0000
226.1730	857083.7500
226.1582	-125427.0000
226.1435	-1178435.8750
226.1287	-663258.3125
226.1140	94781.7422
226.0992	713599.5000
226.0845	1286467.7500
226.0697	758579.5000
226.0549	230648.4688
226.0402	995419.6250
226.0255	896199.2500
226.0107	197052.6719
225.9959	-183367.3438
225.9812	448520.3750
225.9664	206978.6406
225.9517	550067.8125
225.9369	1225947.2500
225.9222	633163.2500
225.9074	889401.8750
225.8927	464252.0313
225.8779	519180.5625
225.8632	1516758.1250
225.8484	1000184.3125
225.8336	1214993.1250
225.8189	66890.8438
225.8042	226364.3906
225.7894	413153.1250
225.7746	872415.8750
225.7599	1111776.1250
225.7452	1033575.6250
225.7304	222415.8594
225.7156	93529.2578
225.7009	1218108.8750
225.6862	320234.7500
225.6714	314041.1250
225.6566	-31275.0039
225.6419	633301.8125
225.6271	152350.6719
225.6124	761410.0625
225.5976	877341.5625
225.5829	218766.2500
225.5681	1075564.0000
225.5534	410283.0625
225.5386	-500018.4063
225.5239	-141069.3594
225.5091	-302724.4375
225.4944	-647293.1250
225.4796	204220.6094
225.4649	1119795.0000
225.4501	1510739.2500
225.4353	931749.0625
225.4206	1011665.4375
225.4059	481266.4063
225.3911	1378893.8750
225.3763	1897997.6250
225.3616	947791.6250
225.3468	407265.6250
225.3321	376931.4063
225.3173	464479.2188
225.3026	337730.7188
225.2878	268900.8750
225.2731	271446.4063
225.2583	897392.5000
225.2436	-667126.0625
225.2288	-445611.0938
225.2141	-383762.3750
225.1993	-443717.0625
225.1846	-139305.5781
225.1698	231356.2656
225.1551	-1170969.0000
225.1403	-240469.2500
225.1256	810883.6875
225.1108	1269121.5000
225.0961	1032207.1875
225.0813	971552.7500
225.0666	-277350.4688
225.0518	-375975.3750
225.0371	427143.3125
225.0223	272832.3438
225.0076	470991.8750
224.9928	117245.3203
224.9781	460118.3125
224.9633	151765.1406
224.9485	6715.6670
224.9338	458916.9375
224.9191	840884.8125
224.9043	1359456.5000
224.8895	1394105.6250
224.8748	1530869.0000
224.8600	1625123.2500
224.8453	1020158.9375
224.8305	-57729.3672
224.8158	-86391.0391
224.8010	401658.9688
224.7863	36031.3516
224.7715	161908.0781
224.7568	-143466.6406
224.7420	94993.9922
224.7272	-507459.7188
224.7125	-616330.5625
224.6978	-110661.6094
224.6830	89887.6172
224.6682	367142.9063
224.6535	-668487.5625
224.6388	-778037.1250
224.6240	-49753.4258
224.6092	-297671.5313
224.5945	-1061430.8750
224.5797	-635314.3125
224.5650	396015.6563
224.5502	359115.8125
224.5355	-135162.7188
224.5207	-710606.0000
224.5060	-119677.1094
224.4912	520270.4688
224.4765	597192.1250
224.4617	361131.9375
224.4470	688333.8750
224.4322	1387774.2500
224.4175	20182.2324
224.4027	-344441.2813
224.3880	-117871.0781
224.3732	-437355.7188
224.3585	-168101.0156
224.3437	745297.2500
224.3289	-531522.6250
224.3142	-319666.3438
224.2995	205309.6406
224.2847	287482.3125
224.2699	-85049.5078
224.2552	407786.1563
224.2404	-7161.4189
224.2257	-2037.0486
224.2109	5771.6348
224.1962	-74567.2578
224.1814	-311716.5938
224.1667	-315064.4375
224.1519	363951.3125
224.1372	-115518.9688
224.1224	-799884.0625
224.1077	-1050401.0000
224.0929	114172.4453
224.0782	-212712.2656
224.0634	-995089.1875
224.0487	625380.5000
224.0339	391491.2188
224.0192	584650.5625
224.0044	706560.6875
223.9896	76826.3125
223.9749	-501257.8438
223.9602	-776100.6250
223.9454	-155314.4375
223.9306	-236911.3750
223.9159	277894.5938
223.9012	-393150.5938
223.8864	-57665.3750
223.8716	129219.5859
223.8569	319176.1563
223.8421	-198604.5000
223.8274	-260004.4844
223.8126	-563393.5625
223.7979	495979.1875
223.7831	-365720.8125
223.7684	-425517.9688
223.7536	223395.3594
223.7389	357533.3125
223.7241	612607.1250
223.7094	328068.8125
223.6946	288457.3750
223.6799	316230.0000
223.6651	597785.3750
223.6504	195702.1250
223.6356	-150662.7969
223.6208	-464501.7188
223.6061	-1413835.8750
223.5914	-801778.6875
223.5766	526454.3750
223.5618	-188204.6719
223.5471	895873.0625
223.5323	-320676.2813
223.5176	-946285.7500
223.5028	-739192.6250
223.4881	-583661.9375
223.4733	-404307.0000
223.4586	216095.3281
223.4438	-176146.3906
223.4291	-971001.8125
223.4143	-935816.7500
223.3996	-1239433.2500
223.3848	-1105000.5000
223.3701	-660407.5625
223.3553	394719.0625
223.3406	-228728.1563
223.3258	-1052980.3750
223.3111	458044.0938
223.2963	-7918.6904
223.2816	-441853.0000
223.2668	-371299.5938
223.2521	-596664.7500
223.2373	229575.5000
223.2225	312191.4688
223.2078	499271.9688
223.1931	141394.1563
223.1783	-508630.0313
223.1635	271591.5313
223.1488	531257.8125
223.1340	923279.8125
223.1193	-380840.0938
223.1045	657870.7500
223.0898	1961626.7500
223.0750	1001744.5625
223.0603	185802.1563
223.0455	384011.1250
223.0308	541216.5000
223.0160	532533.8125
223.0013	193121.5625
222.9865	-427632.8125
222.9718	379502.6875
222.9570	-63869.7500
222.9422	-449653.3438
222.9275	-108737.0547
222.9128	243448.2188
222.8980	-745897.0000
222.8832	-632820.5625
222.8685	-1149349.5000
222.8538	446239.6875
222.8390	492585.5625
222.8242	790362.5000
222.8095	292715.6250
222.7947	259160.8438
222.7800	-426766.2813
222.7652	-194529.3281
222.7505	414535.7500
222.7357	466074.2188
222.7210	419342.1250
222.7062	240939.1875
222.6915	-200586.4844
222.6767	-885563.1875
222.6620	-281262.6563
222.6472	82493.9531
222.6325	1059595.8750
222.6177	288669.8750
222.6030	-1082247.3750
222.5882	-613824.4375
222.5735	24544.8398
222.5587	-692850.3750
222.5439	-898338.5625
222.5292	-873014.3750
222.5145	-885229.1250
222.4997	243194.2969
222.4849	-582843.8750
222.4702	-271801.1875
222.4554	-105994.7656
222.4407	60706.9336
222.4259	370152.7500
222.4112	-772119.4375
222.3964	-589240.6250
222.3817	-436783.0000
222.3669	-676812.6250
222.3522	-429014.8125
222.3374	-85700.2500
222.3227	224257.7500
222.3079	540556.1875
222.2932	1115138.8750
222.2784	1050971.8750
222.2637	-139616.7656
222.2489	-467746.9375
222.2342	-402657.6875
222.2194	-954340.5625
222.2047	-773614.1250
222.1899	-1642172.1250
222.1752	-186569.6250
222.1604	-517378.1250
222.1457	117744.5078
222.1309	975859.1250
222.1161	756704.0625
222.1014	-80728.8984
222.0866	453632.9375
222.0719	745741.8125
222.0571	1364754.2500
222.0424	568274.1250
222.0276	307626.7813
222.0129	428318.4063
221.9981	484403.0000
221.9834	1054073.3750
221.9686	135328.2344
221.9539	-201053.7969
221.9391	188198.0000
221.9244	-24695.8398
221.9096	526121.5625
221.8949	56319.0898
221.8801	391327.5313
221.8654	762967.8125
221.8506	340009.0313
221.8358	327922.7500
221.8211	-1074230.2500
221.8064	-337835.4375
221.7916	103795.1875
221.7768	-668801.6875
221.7621	-698215.6250
221.7473	-188831.4219
221.7326	420205.0625
221.7178	-74050.9766
221.7031	-507771.8438
221.6883	-474533.2813
221.6736	-807202.5000
221.6588	-76909.7891
221.6441	711067.0625
221.6293	459382.6875
221.6146	484129.0000
221.5998	1209133.8750
221.5851	548743.2500
221.5703	532704.1250
221.5556	711271.2500
221.5408	36404.8477
221.5261	-565786.9375
221.5113	487123.1250
221.4966	-463797.0938
221.4818	743871.3750
221.4671	1453950.5000
221.4523	523783.7813
221.4375	98980.0781
221.4228	1293979.1250
221.4081	674875.6250
221.3933	-145970.9531
221.3785	334080.9063
221.3638	71528.1875
221.3490	-457711.3750
221.3343	-546814.2500
221.3195	112454.4297
221.3048	655075.1250
221.2900	-131105.1250
221.2753	285759.3125
221.2605	-574584.8750
221.2458	-1412881.5000
221.2310	-816503.0625
221.2163	-1300258.1250
221.2015	-79538.1250
221.1868	819522.7500
221.1720	1004099.5625
221.1572	489694.5000
221.1425	-1028900.5625
221.1278	-523177.2500
221.1130	535921.3125
221.0982	616605.9375
221.0835	-749989.2500
221.0688	962681.2500
221.0540	140170.0156
221.0392	422684.3438
221.0245	415419.4063
221.0097	-1066790.7500
220.9950	-637619.5625
220.9802	-1056053.3750
220.9655	-889420.9375
220.9507	-789073.8125
220.9360	-878338.9375
220.9212	-168412.6719
220.9065	-1010016.0000
220.8917	-782491.2500
220.8770	-472153.7500
220.8622	-881374.8125
220.8475	-102604.6563
220.8327	657612.6250
220.8180	398851.5938
220.8032	320754.0313
220.7885	87870.0625
220.7737	-804797.4375
220.7589	-192531.2813
220.7442	-509638.7813
220.7294	-420113.4688
220.7147	-646911.3750
220.6999	1603962.1250
220.6852	1920682.0000
220.6704	986107.4375
220.6557	743043.3750
220.6409	-772913.3125
220.6262	-275699.0313
220.6114	-71899.9453
220.5967	114295.4375
220.5819	569396.1250
220.5672	611026.0625
220.5524	607609.1875
220.5377	23344.2969
220.5229	90034.1094
220.5082	32419.2559
220.4934	521007.3438
220.4787	315018.3438
220.4639	-736777.3750
220.4492	526503.2500
220.4344	278276.7188
220.4197	765513.5625
220.4049	128955.4922
220.3902	-736356.5625
220.3754	489966.1250
220.3607	-281102.5313
220.3459	-650847.8750
220.3311	-799149.0000
220.3164	-330152.9063
220.3017	-425485.6250
220.2869	-667622.5000
220.2721	-1224298.2500
220.2574	-912674.7500
220.2426	-953616.7500
220.2279	-1090154.1250
220.2131	-726453.0000
220.1984	-399315.8438
220.1836	150780.7656
220.1689	-125660.1953
220.1541	-519384.7188
220.1394	-197091.8906
220.1246	110009.1016
220.1098	226612.8438
220.0951	-446079.5625
220.0804	-191056.7813
220.0656	645636.6250
220.0508	850831.4375
220.0361	217910.4219
220.0214	767375.3750
220.0066	-196719.6250
219.9918	-884823.8125
219.9771	-1042311.7500
219.9623	101506.1250
219.9476	803950.8125
219.9328	499483.9375
219.9181	-802283.9375
219.9033	39922.1797
219.8886	-592799.8125
219.8738	74112.2109
219.8591	585801.6250
219.8443	-410524.0000
219.8296	-807278.1875
219.8148	-593847.0000
219.8001	434421.0625
219.7853	-553927.3125
219.7706	-595796.2500
219.7558	112533.8516
219.7411	-270864.2500
219.7263	267826.4375
219.7115	-113791.8828
219.6968	373367.3750
219.6821	265126.6563
219.6673	-716406.3125
219.6525	-305021.5625
219.6378	-504163.9375
219.6230	-59066.3711
219.6083	-341785.4375
219.5935	580345.0000
219.5788	467262.8750
219.5640	46692.0820
219.5493	571328.5625
219.5345	376394.7813
219.5198	163981.0938
219.5050	162989.5781
219.4903	408237.6250
219.4755	-502906.1250
219.4608	-47305.8672
219.4460	91514.1641
219.4313	-99880.8594
219.4165	100112.3594
219.4018	-853504.0625
219.3870	-839902.5000
219.3722	-582764.6250
219.3575	-596346.6875
219.3428	-39199.4141
219.3280	398326.2500
219.3132	88677.3125
219.2985	-174921.5625
219.2838	-204646.0000
219.2690	-14495.3213
219.2542	709223.8750
219.2395	-514541.8750
219.2247	513465.8438
219.2100	165185.5469
219.1952	49597.8945
219.1805	502942.0938
219.1657	1376045.1250
219.1510	1868517.2500
219.1362	1844927.2500
219.1215	904278.3125
219.1067	-532716.7500
219.0920	-957445.8125
219.0772	-341784.3750
219.0625	17200.9043
219.0477	126116.9141
219.0330	653532.8750
219.0182	643618.8750
219.0034	533358.8750
218.9887	256261.4219
218.9740	40269.4297
218.9592	-320768.6875
218.9444	587428.6250
218.9297	-649621.3750
218.9150	-392087.1250
218.9002	-532083.4375
218.8854	562345.8750
218.8707	-136235.4375
218.8559	-132368.1094
218.8412	-170809.7656
218.8264	-1334090.2500
218.8117	-888366.6875
218.7969	239295.6250
218.7822	-331931.0625
218.7674	-310682.5313
218.7527	143105.3438
218.7379	200686.1875
218.7232	-695222.6875
218.7084	-792921.6875
218.6937	-985997.6875
218.6789	-1373958.6250
218.6642	-369679.5625
218.6494	-142138.5469
218.6347	647536.2500
218.6199	192399.1875
218.6051	-412774.2500
218.5904	78395.5625
218.5757	230888.3125
218.5609	-900709.7500
218.5461	-36982.6055
218.5314	1064666.7500
218.5166	1225821.8750
218.5019	203656.1875
218.4871	-205407.4688
218.4724	80316.8438
218.4576	-293900.0000
218.4429	603742.6875
218.4281	910830.9375
218.4134	905073.8125
218.3986	726597.7500
218.3839	64986.2500
218.3691	-929978.7500
218.3544	-955027.8125
218.3396	200154.6250
218.3249	-94406.6953
218.3101	-572859.3125
218.2954	-360061.8750
218.2806	-202713.4844
218.2658	-876517.5000
218.2511	259196.3125
218.2364	-419138.3438
218.2216	-642471.5625
218.2068	-671854.6250
218.1921	-420737.6875
218.1774	-283262.1563
218.1626	65057.0234
218.1478	413905.7188
218.1331	24987.3320
218.1183	-753429.8125
218.1036	515683.7813
218.0888	348390.0938
218.0741	763921.0000
218.0593	552765.0625
218.0446	-256916.7031
218.0298	-67376.3047
218.0151	-14717.5908
218.0003	-1273021.8750
217.9855	-809916.6875
217.9708	-349398.7813
217.9561	220707.8281
217.9413	-972317.6250
217.9265	106683.7109
217.9118	131343.0156
217.8970	737361.4375
217.8823	-154360.5469
217.8675	445442.7188
217.8528	147853.8906
217.8380	803319.5000
217.8233	1579394.5000
217.8085	1629260.2500
217.7938	790305.4375
217.7790	-233702.8906
217.7643	693276.1875
217.7495	437543.5938
217.7348	548910.1875
217.7200	501174.8438
217.7053	-128535.4766
217.6905	11943.2773
217.6758	670708.3125
217.6610	1229892.5000
217.6463	196417.3281
217.6315	416424.9375
217.6168	-195530.5781
217.6020	510751.2188
217.5873	115841.4688
217.5725	-32986.5313
217.5578	-287384.0000
217.5430	-271622.5938
217.5283	-313781.0938
217.5135	34231.2969
217.4987	-339799.4063
217.4840	-191598.4531
217.4693	-99397.0547
217.4545	2295.3030
217.4397	-886299.0000
217.4250	-80416.3438
217.4102	-257537.6875
217.3955	678882.3750
217.3807	197022.7813
217.3660	440865.8750
217.3512	-178672.6094
217.3365	-560266.8125
217.3217	69768.0938
217.3070	993660.0000
217.2922	184868.9844
217.2775	-424088.2188
217.2627	-199046.0469
217.2480	421697.6563
217.2332	176138.0313
217.2184	285177.5313
217.2037	441291.0938
217.1890	-94340.1641
217.1742	-54429.4961
217.1594	275231.8438
217.1447	-357693.2188
217.1300	-409106.9063
217.1152	530767.1875
217.1004	726546.2500
217.0857	727403.5625
217.0709	-234313.1563
217.0562	1042625.6250
217.0414	589587.9375
217.0267	596119.3125
217.0119	423779.5938
216.9972	546653.7500
216.9824	1426390.8750
216.9677	-80574.1328
216.9529	-849949.7500
216.9382	-241694.1563
216.9234	505032.2813
216.9087	852553.3750
216.8939	594915.5625
216.8792	-627395.3125
216.8644	-693366.0625
216.8497	-377172.7188
216.8349	560279.9375
216.8202	-536060.8750
216.8054	335348.2188
216.7906	530773.1875
216.7759	-119758.7422
216.7611	-8778.4521
216.7464	-383224.0313
216.7316	226246.6563
216.7169	75853.2266
216.7021	556511.9375
216.6874	818475.1875
216.6726	712915.2500
216.6579	-590652.1875
216.6431	-506592.7813
216.6284	-179560.5938
216.6136	209404.2656
216.5989	-559780.0000
216.5841	-222385.8125
216.5694	-905300.6250
216.5546	-1110124.6250
216.5399	-715137.1250
216.5251	-516863.5625
216.5104	-95039.4219
216.4956	-470888.0625
216.4809	235527.8906
216.4661	664819.7500
216.4514	25562.5879
216.4366	-755602.8750
216.4218	-8999.2148
216.4071	515808.1875
216.3923	2586.5610
216.3776	-729374.1875
216.3628	-836737.5000
216.3481	480630.1875
216.3333	748321.6875
216.3186	483384.7500
216.3038	161067.5000
216.2891	-229507.3125
216.2743	148030.6719
216.2596	623377.8750
216.2448	1482025.8750
216.2301	749575.5000
216.2153	117328.4531
216.2006	641154.6875
216.1858	443246.6563
216.1711	271571.2188
216.1563	146813.8438
216.1416	195478.2188
216.1268	997410.0000
216.1120	-77784.5156
216.0973	-175233.4844
216.0826	193452.1406
216.0678	325692.6563
216.0530	894566.0625
216.0383	1117536.3750
216.0235	342080.2500
216.0088	-917045.3125
215.9940	-1032756.2500
215.9793	-964048.3750
215.9645	-892807.8125
215.9498	-420178.5313
215.9350	72492.6406
215.9203	1209583.5000
215.9055	-206415.2031
215.8908	921181.2500
215.8760	538759.8125
215.8613	330094.2813
215.8465	774473.5000
215.8318	-582157.6250
215.8170	-357558.1875
215.8022	539415.4375
215.7875	463835.1875
215.7728	63523.7148
215.7580	-270939.2500
215.7432	-527623.6875
215.7285	-388209.7500
215.7137	-732657.7500
215.6990	-510265.1250
215.6842	314567.5625
215.6695	953929.5625
215.6547	859070.6250
215.6400	157849.8906
215.6252	73915.2109
215.6105	285115.0625
215.5957	-14844.8408
215.5810	99332.7734
215.5662	250666.2344
215.5515	-282441.7188
215.5367	14242.3213
215.5220	631240.8750
215.5072	-461175.7500
215.4925	-255916.5625
215.4777	-2716.8210
215.4630	370599.6875
215.4482	-549007.0000
215.4334	675464.0625
215.4187	1350268.6250
215.4039	312922.8438
215.3892	138319.1406
215.3744	-428571.1875
215.3597	-484817.5000
215.3449	-964805.6250
215.3302	-716504.0625
215.3154	-360520.6875
215.3007	740957.6250
215.2859	1233445.0000
215.2712	1373157.7500
215.2564	-209430.5313
215.2417	-691289.0000
215.2269	-189750.3281
215.2122	688001.0000
215.1974	193005.4219
215.1827	-755809.8125
215.1679	158305.3906
215.1532	-80161.8438
215.1384	-317138.8125
215.1237	-528192.4375
215.1089	213573.4375
215.0942	163256.0313
215.0794	-338210.6250
215.0647	-225558.9844
215.0499	239273.5625
215.0352	-369681.3125
215.0204	-223715.9063
215.0056	161468.9844
214.9909	256025.3750
214.9762	32547.4941
214.9614	-339037.5000
214.9466	-133369.5469
214.9319	-101692.3281
214.9171	534866.9375
214.9024	390208.3750
214.8876	1112764.5000
214.8729	515493.7188
214.8581	18494.9258
214.8434	1437384.3750
214.8286	1934378.1250
214.8139	842702.3750
214.7991	1102953.0000
214.7844	1280132.5000
214.7696	1232567.0000
214.7549	110226.2500
214.7401	-589751.6250
214.7254	52393.1875
214.7106	380088.8750
214.6958	470378.9375
214.6811	168753.3438
214.6664	1047043.8750
214.6516	609549.5625
214.6368	396613.7813
214.6221	-72826.4063
214.6073	-653538.4375
214.5926	593976.0625
214.5778	298589.3438
214.5631	183541.7031
214.5483	582655.1250
214.5336	-242866.0781
214.5188	-541273.1875
214.5041	479644.5625
214.4893	858424.8750
214.4746	338156.0938
214.4598	-66960.8047
214.4451	-307196.1250
214.4303	88188.7891
214.4156	78119.0547
214.4008	220707.8281
214.3860	282858.0000
214.3713	215778.6875
214.3566	43998.7539
214.3418	199018.2813
214.3270	947663.3750
214.3123	1179197.6250
214.2975	768583.5000
214.2828	582451.5000
214.2680	186337.4844
214.2533	-1248426.5000
214.2385	-802108.6250
214.2238	-104432.1094
214.2090	-450939.7188
214.1943	-516947.1563
214.1795	960147.2500
214.1648	396830.7188
214.1500	419804.7500
214.1353	397203.9688
214.1205	309297.2500
214.1058	217659.4219
214.0910	951709.3125
214.0763	-93073.1094
214.0615	163839.7031
214.0468	-345695.0625
214.0320	-158581.5938
214.0172	383273.7188
214.0025	491269.9375
213.9877	13093.2959
213.9730	329438.0000
213.9582	1479906.5000
213.9435	1535239.1250
213.9287	396121.5625
213.9140	62972.9414
213.8992	46445.5664
213.8845	-503229.8438
213.8697	-452338.4375
213.8550	-939915.0000
213.8402	-363313.9375
213.8255	1080502.0000
213.8107	773770.0625
213.7960	-853486.6250
213.7812	-1408755.8750
213.7665	-567442.5000
